Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 08:14,70,100428A51,154043,8148DB201,1.89848,Bitcoin,1.89848,Bitcoin,Bitcoin,0
2022/09/06 08:11,70,100428A51,154148,8148E9FF1,0.005673,Bitcoin,0.005673,Bitcoin,Bitcoin,0
2022/09/06 08:17,70,100428A51,154148,8148E9FF1,0.008413,Bitcoin,0.008413,Bitcoin,Bitcoin,0
2022/09/06 08:22,70,100428A51,225,814925331,0.564648,Bitcoin,0.564648,Bitcoin,Bitcoin,0
2022/09/06 08:19,70,100428A51,225,814925331,0.026855,Bitcoin,0.026855,Bitcoin,Bitcoin,0
2022/09/06 08:58,70,100428A51,124,812D1E1D1,0.035793,Bitcoin,0.035793,Bitcoin,Bitcoin,0
2022/09/06 08:47,70,100428A51,124,812D1E1D1,0.019242,Bitcoin,0.019242,Bitcoin,Bitcoin,0
2022/09/06 08:43,70,100428A51,220,813C44841,0.011138,Bitcoin,0.011138,Bitcoin,Bitcoin,0
2022/09/06 08:50,70,100428A51,220,813C44841,0.004047,Bitcoin,0.004047,Bitcoin,Bitcoin,0
2022/09/06 08:34,70,100428A51,225,813C388F1,0.121708,Bitcoin,0.121708,Bitcoin,Bitcoin,0
2022/09/06 08:51,70,100428A51,225,813C388F1,0.12459,Bitcoin,0.12459,Bitcoin,Bitcoin,0
2022/09/06 08:37,70,100428A51,152416,813D58911,0.283074,Bitcoin,0.283074,Bitcoin,Bitcoin,0
2022/09/06 08:44,70,100428A51,152416,813D58911,0.041463,Bitcoin,0.041463,Bitcoin,Bitcoin,0
2022/09/06 08:34,70,100428A51,152416,813D58911,0.025189,Bitcoin,0.025189,Bitcoin,Bitcoin,0
2022/09/06 08:35,70,100428A51,15,813B90731,0.012642,Bitcoin,0.012642,Bitcoin,Bitcoin,0
2022/09/06 08:39,70,100428A51,15,813B90731,0.093171,Bitcoin,0.093171,Bitcoin,Bitcoin,0
2022/09/06 08:40,70,100428A51,126,813DC17B1,0.073901,Bitcoin,0.073901,Bitcoin,Bitcoin,0
2022/09/06 08:52,70,100428A51,126,813DC17B1,0.165419,Bitcoin,0.165419,Bitcoin,Bitcoin,0
2022/09/06 08:36,70,100428A51,254565,813DFAD41,0.059429,Bitcoin,0.059429,Bitcoin,Bitcoin,0
2022/09/06 08:42,70,100428A51,254565,813DFAD41,0.067742,Bitcoin,0.067742,Bitcoin,Bitcoin,0
2022/09/06 08:54,70,100428A51,154043,814138B41,0.030486,Bitcoin,0.030486,Bitcoin,Bitcoin,0
2022/09/06 08:38,70,100428A51,154043,814138B41,0.038433,Bitcoin,0.038433,Bitcoin,Bitcoin,0
2022/09/06 08:56,70,100428A51,15,814564CC1,0.026061,Bitcoin,0.026061,Bitcoin,Bitcoin,0
2022/09/06 08:33,70,100428A51,15,814564CC1,0.004987,Bitcoin,0.004987,Bitcoin,Bitcoin,0
2022/09/06 08:41,70,100428A51,55635,81474D021,0.226875,Bitcoin,0.226875,Bitcoin,Bitcoin,0
2022/09/06 08:30,70,100428A51,154477,8147E1321,33.359523,Bitcoin,33.359523,Bitcoin,Bitcoin,0
2022/09/06 08:35,70,100428A51,154477,8147E1321,11.881826,Bitcoin,11.881826,Bitcoin,Bitcoin,0
2022/09/06 08:48,70,100428A51,53744,8147EBA31,0.018576,Bitcoin,0.018576,Bitcoin,Bitcoin,0
2022/09/06 08:49,70,100428A51,53744,8147EBA31,0.002822,Bitcoin,0.002822,Bitcoin,Bitcoin,0
2022/09/06 09:16,70,100428A51,15,81342D941,0.017163,Bitcoin,0.017163,Bitcoin,Bitcoin,0
2022/09/06 09:22,70,100428A51,15,81342D941,0.009562,Bitcoin,0.009562,Bitcoin,Bitcoin,0
2022/09/06 09:18,70,100428A51,15,81342D941,0.004363,Bitcoin,0.004363,Bitcoin,Bitcoin,0
2022/09/06 09:18,70,100428A51,220,813708BA1,0.06057,Bitcoin,0.06057,Bitcoin,Bitcoin,0
2022/09/06 09:09,70,100428A51,220,813708BA1,0.044257,Bitcoin,0.044257,Bitcoin,Bitcoin,0
2022/09/06 09:20,70,100428A51,152627,813770A01,0.02084,Bitcoin,0.02084,Bitcoin,Bitcoin,0
2022/09/06 09:22,70,100428A51,152627,813770A01,0.036678,Bitcoin,0.036678,Bitcoin,Bitcoin,0
2022/09/06 09:10,70,100428A51,15,813A83061,0.099573,Bitcoin,0.099573,Bitcoin,Bitcoin,0
2022/09/06 09:01,70,100428A51,15,813A83061,0.210734,Bitcoin,0.210734,Bitcoin,Bitcoin,0
2022/09/06 09:27,70,100428A51,15,813A83061,0.124936,Bitcoin,0.124936,Bitcoin,Bitcoin,0
2022/09/06 09:03,70,100428A51,152627,813D9FF01,0.26723,Bitcoin,0.26723,Bitcoin,Bitcoin,0
2022/09/06 09:03,70,100428A51,152627,813D9FF01,0.059831,Bitcoin,0.059831,Bitcoin,Bitcoin,0
2022/09/06 09:15,70,100428A51,124,813DC93D1,0.302791,Bitcoin,0.302791,Bitcoin,Bitcoin,0
2022/09/06 09:06,70,100428A51,124,813DC93D1,0.212117,Bitcoin,0.212117,Bitcoin,Bitcoin,0
2022/09/06 09:24,70,100428A51,153502,813DE1301,0.316957,Bitcoin,0.316957,Bitcoin,Bitcoin,0
2022/09/06 09:16,70,100428A51,124,813EB1931,0.038108,Bitcoin,0.038108,Bitcoin,Bitcoin,0
2022/09/06 09:08,70,100428A51,254958,813B85FF1,0.040911,Bitcoin,0.040911,Bitcoin,Bitcoin,0
2022/09/06 09:13,70,100428A51,254958,813B85FF1,0.209212,Bitcoin,0.209212,Bitcoin,Bitcoin,0
2022/09/06 09:11,70,100428A51,254910,814249361,0.219287,Bitcoin,0.219287,Bitcoin,Bitcoin,0
2022/09/06 09:05,70,100428A51,254910,814249361,0.031259,Bitcoin,0.031259,Bitcoin,Bitcoin,0
2022/09/06 09:01,70,100428A51,54642,814278A81,11.914882,Bitcoin,11.914882,Bitcoin,Bitcoin,0
2022/09/06 09:02,70,100428A51,154365,81428A091,0.955501,Bitcoin,0.955501,Bitcoin,Bitcoin,0
2022/09/06 09:03,70,100428A51,154365,81428A091,0.117451,Bitcoin,0.117451,Bitcoin,Bitcoin,0
2022/09/06 09:08,70,100428A51,154662,8143F8EB1,0.108335,Bitcoin,0.108335,Bitcoin,Bitcoin,0
2022/09/06 09:08,70,100428A51,154662,8143F8EB1,0.085215,Bitcoin,0.085215,Bitcoin,Bitcoin,0
2022/09/06 09:17,70,100428A51,154557,814614081,0.000767,Bitcoin,0.000767,Bitcoin,Bitcoin,0
2022/09/06 09:02,70,100428A51,154557,814614081,0.002726,Bitcoin,0.002726,Bitcoin,Bitcoin,0
2022/09/06 09:27,70,100428A51,126,8149106C1,0.511168,Bitcoin,0.511168,Bitcoin,Bitcoin,0
2022/09/06 09:16,70,100428A51,126,8149106C1,1.028447,Bitcoin,1.028447,Bitcoin,Bitcoin,0
2022/09/06 09:45,70,100428A51,126,81362EED1,0.055888,Bitcoin,0.055888,Bitcoin,Bitcoin,0
2022/09/06 09:56,70,100428A51,126,81362EED1,0.244911,Bitcoin,0.244911,Bitcoin,Bitcoin,0
2022/09/06 09:41,70,100428A51,124,8136CDB91,0.004487,Bitcoin,0.004487,Bitcoin,Bitcoin,0
2022/09/06 09:33,70,100428A51,124,8136CDB91,0.01754,Bitcoin,0.01754,Bitcoin,Bitcoin,0
2022/09/06 09:59,70,100428A51,220,8136DBB31,0.683643,Bitcoin,0.683643,Bitcoin,Bitcoin,0
2022/09/06 09:51,70,100428A51,220,8136DBB31,0.084487,Bitcoin,0.084487,Bitcoin,Bitcoin,0
2022/09/06 09:38,70,100428A51,152416,813C32161,0.194361,Bitcoin,0.194361,Bitcoin,Bitcoin,0
2022/09/06 09:57,70,100428A51,152416,813C32161,0.072219,Bitcoin,0.072219,Bitcoin,Bitcoin,0
2022/09/06 09:58,70,100428A51,124,813D25471,0.126642,Bitcoin,0.126642,Bitcoin,Bitcoin,0
2022/09/06 09:42,70,100428A51,254242,813D9E1C1,0.150542,Bitcoin,0.150542,Bitcoin,Bitcoin,0
2022/09/06 09:39,70,100428A51,126,813E3C741,0.0586,Bitcoin,0.0586,Bitcoin,Bitcoin,0
2022/09/06 09:44,70,100428A51,220,813E5B991,0.038773,Bitcoin,0.038773,Bitcoin,Bitcoin,0
2022/09/06 09:40,70,100428A51,220,813E5B991,0.001406,Bitcoin,0.001406,Bitcoin,Bitcoin,0
2022/09/06 09:57,70,100428A51,254242,813EB2AD1,0.148372,Bitcoin,0.148372,Bitcoin,Bitcoin,0
2022/09/06 09:32,70,100428A51,254242,813EB2AD1,0.324258,Bitcoin,0.324258,Bitcoin,Bitcoin,0
2022/09/06 09:56,70,100428A51,126,81404BC01,0.059079,Bitcoin,0.059079,Bitcoin,Bitcoin,0
2022/09/06 09:48,70,100428A51,153706,81409E111,0.02245,Bitcoin,0.02245,Bitcoin,Bitcoin,0
2022/09/06 09:54,70,100428A51,154365,814241C31,0.314457,Bitcoin,0.314457,Bitcoin,Bitcoin,0
2022/09/06 09:52,70,100428A51,154365,814241C31,1.080322,Bitcoin,1.080322,Bitcoin,Bitcoin,0
2022/09/06 09:59,70,100428A51,154653,81431E9C1,0.184728,Bitcoin,0.184728,Bitcoin,Bitcoin,0
2022/09/06 09:59,70,100428A51,154653,81431E9C1,0.80902,Bitcoin,0.80902,Bitcoin,Bitcoin,0
2022/09/06 09:55,70,100428A51,154557,814563CC1,0.007613,Bitcoin,0.007613,Bitcoin,Bitcoin,0
2022/09/06 09:48,70,100428A51,154557,814563CC1,0.030718,Bitcoin,0.030718,Bitcoin,Bitcoin,0
2022/09/06 09:41,70,100428A51,154477,81457A5A1,0.20892,Bitcoin,0.20892,Bitcoin,Bitcoin,0
2022/09/06 09:58,70,100428A51,255772,8146163E1,0.146811,Bitcoin,0.146811,Bitcoin,Bitcoin,0
2022/09/06 09:41,70,100428A51,255772,8146163E1,0.097838,Bitcoin,0.097838,Bitcoin,Bitcoin,0
2022/09/06 09:32,70,100428A51,126,81464B2F1,0.016056,Bitcoin,0.016056,Bitcoin,Bitcoin,0
2022/09/06 09:32,70,100428A51,126,81464B2F1,0.004842,Bitcoin,0.004842,Bitcoin,Bitcoin,0
2022/09/06 09:42,70,100428A51,54879,814765F31,0.024399,Bitcoin,0.024399,Bitcoin,Bitcoin,0
2022/09/06 09:30,70,100428A51,54879,814765F31,0.027204,Bitcoin,0.027204,Bitcoin,Bitcoin,0
2022/09/06 09:41,70,100428A51,255772,814773D21,101.460066,Bitcoin,101.460066,Bitcoin,Bitcoin,0
2022/09/06 09:48,70,100428A51,255772,814773D21,1.383357,Bitcoin,1.383357,Bitcoin,Bitcoin,0
2022/09/06 09:46,70,100428A51,255772,814773D21,131.888595,Bitcoin,131.888595,Bitcoin,Bitcoin,0
2022/09/06 09:49,70,100428A51,254355,8148876C1,2.187829,Bitcoin,2.187829,Bitcoin,Bitcoin,0
2022/09/06 09:53,70,100428A51,152627,8148BC151,0.092988,Bitcoin,0.092988,Bitcoin,Bitcoin,0
2022/09/06 09:59,70,100428A51,152627,8148BC151,0.007499,Bitcoin,0.007499,Bitcoin,Bitcoin,0
2022/09/06 09:51,70,100428A51,55890,8148E01C1,0.063726,Bitcoin,0.063726,Bitcoin,Bitcoin,0
2022/09/06 10:00,70,100428A51,220,81343C6A1,2.005695,Bitcoin,2.005695,Bitcoin,Bitcoin,0
2022/09/06 10:22,70,100428A51,220,81343C6A1,0.050339,Bitcoin,0.050339,Bitcoin,Bitcoin,0
2022/09/06 10:28,70,100428A51,124,813631A41,0.034309,Bitcoin,0.034309,Bitcoin,Bitcoin,0
2022/09/06 10:19,70,100428A51,124,813631A41,0.274627,Bitcoin,0.274627,Bitcoin,Bitcoin,0
2022/09/06 10:20,70,100428A51,225,813C6A341,0.209921,Bitcoin,0.209921,Bitcoin,Bitcoin,0
2022/09/06 10:07,70,100428A51,152627,813DFB4B1,0.055471,Bitcoin,0.055471,Bitcoin,Bitcoin,0
2022/09/06 10:26,70,100428A51,152627,813DFB4B1,0.038365,Bitcoin,0.038365,Bitcoin,Bitcoin,0
2022/09/06 10:04,70,100428A51,152627,813DFB4B1,0.056819,Bitcoin,0.056819,Bitcoin,Bitcoin,0
2022/09/06 10:20,70,100428A51,254958,8140EEA71,0.002725,Bitcoin,0.002725,Bitcoin,Bitcoin,0
2022/09/06 10:03,70,100428A51,254958,8140EEA71,0.020602,Bitcoin,0.020602,Bitcoin,Bitcoin,0
2022/09/06 10:06,70,100428A51,255063,81423EED1,6.552872,Bitcoin,6.552872,Bitcoin,Bitcoin,0
2022/09/06 10:01,70,100428A51,255063,81423EED1,0.748859,Bitcoin,0.748859,Bitcoin,Bitcoin,0
2022/09/06 10:09,70,100428A51,255063,81423EED1,3.815378,Bitcoin,3.815378,Bitcoin,Bitcoin,0
2022/09/06 10:28,70,100428A51,124,8142523A1,0.341082,Bitcoin,0.341082,Bitcoin,Bitcoin,0
2022/09/06 10:24,70,100428A51,124,8142523A1,0.530677,Bitcoin,0.530677,Bitcoin,Bitcoin,0
2022/09/06 10:15,70,100428A51,154043,814278711,16.37174,Bitcoin,16.37174,Bitcoin,Bitcoin,0
2022/09/06 10:05,70,100428A51,154043,814278711,0.85984,Bitcoin,0.85984,Bitcoin,Bitcoin,0
2022/09/06 10:00,70,100428A51,154043,814278711,93.119563,Bitcoin,93.119563,Bitcoin,Bitcoin,0
2022/09/06 10:14,70,100428A51,15,81433D0A1,0.16762,Bitcoin,0.16762,Bitcoin,Bitcoin,0
2022/09/06 10:04,70,100428A51,15,81433D0A1,0.096171,Bitcoin,0.096171,Bitcoin,Bitcoin,0
2022/09/06 10:29,70,100428A51,255657,81487F091,0.945739,Bitcoin,0.945739,Bitcoin,Bitcoin,0
2022/09/06 10:09,70,100428A51,255657,81487F091,0.542284,Bitcoin,0.542284,Bitcoin,Bitcoin,0
2022/09/06 10:09,70,100428A51,255657,81487F091,0.604744,Bitcoin,0.604744,Bitcoin,Bitcoin,0
2022/09/06 10:44,70,100428A51,15,813B62E01,0.060891,Bitcoin,0.060891,Bitcoin,Bitcoin,0
2022/09/06 10:41,70,100428A51,15,813B62E01,0.411487,Bitcoin,0.411487,Bitcoin,Bitcoin,0
2022/09/06 10:59,70,100428A51,54219,813FA58B1,0.340217,Bitcoin,0.340217,Bitcoin,Bitcoin,0
2022/09/06 10:34,70,100428A51,54219,813FA58B1,0.036579,Bitcoin,0.036579,Bitcoin,Bitcoin,0
2022/09/06 10:56,70,100428A51,254958,81404AC01,1.508697,Bitcoin,1.508697,Bitcoin,Bitcoin,0
2022/09/06 10:33,70,100428A51,54219,814067941,0.007184,Bitcoin,0.007184,Bitcoin,Bitcoin,0
2022/09/06 10:41,70,100428A51,54219,814067941,0.012644,Bitcoin,0.012644,Bitcoin,Bitcoin,0
2022/09/06 10:36,70,100428A51,54219,814067941,0.001391,Bitcoin,0.001391,Bitcoin,Bitcoin,0
2022/09/06 10:53,70,100428A51,254910,8140403D1,3.060255,Bitcoin,3.060255,Bitcoin,Bitcoin,0
2022/09/06 10:38,70,100428A51,254910,8140403D1,3.997379,Bitcoin,3.997379,Bitcoin,Bitcoin,0
2022/09/06 10:33,70,100428A51,255063,8141420C1,0.279758,Bitcoin,0.279758,Bitcoin,Bitcoin,0
2022/09/06 10:42,70,100428A51,220,8142D6901,2.866582,Bitcoin,2.866582,Bitcoin,Bitcoin,0
2022/09/06 10:41,70,100428A51,154605,81434B471,0.011951,Bitcoin,0.011951,Bitcoin,Bitcoin,0
2022/09/06 10:38,70,100428A51,154605,81434B471,0.005329,Bitcoin,0.005329,Bitcoin,Bitcoin,0
2022/09/06 10:34,70,100428A51,153502,81460F201,0.01021,Bitcoin,0.01021,Bitcoin,Bitcoin,0
2022/09/06 10:31,70,100428A51,256229,814711861,2.579157,Bitcoin,2.579157,Bitcoin,Bitcoin,0
2022/09/06 10:59,70,100428A51,256229,814711861,6.860126,Bitcoin,6.860126,Bitcoin,Bitcoin,0
2022/09/06 11:21,70,100428A51,220,81343D681,0.012294,Bitcoin,0.012294,Bitcoin,Bitcoin,0
2022/09/06 11:08,70,100428A51,225,8136ECE61,2.228361,Bitcoin,2.228361,Bitcoin,Bitcoin,0
2022/09/06 11:14,70,100428A51,15,813C70091,0.302171,Bitcoin,0.302171,Bitcoin,Bitcoin,0
2022/09/06 11:00,70,100428A51,15,813C70091,0.595992,Bitcoin,0.595992,Bitcoin,Bitcoin,0
2022/09/06 11:25,70,100428A51,15,813C70091,0.543746,Bitcoin,0.543746,Bitcoin,Bitcoin,0
2022/09/06 11:14,70,100428A51,254355,813D088C1,1.65868,Bitcoin,1.65868,Bitcoin,Bitcoin,0
2022/09/06 11:08,70,100428A51,225,813D83381,0.032431,Bitcoin,0.032431,Bitcoin,Bitcoin,0
2022/09/06 11:12,70,100428A51,225,813D83381,0.004204,Bitcoin,0.004204,Bitcoin,Bitcoin,0
2022/09/06 11:22,70,100428A51,153827,813EC5FF1,0.254915,Bitcoin,0.254915,Bitcoin,Bitcoin,0
2022/09/06 11:11,70,100428A51,153827,813EC5FF1,0.071233,Bitcoin,0.071233,Bitcoin,Bitcoin,0
2022/09/06 11:01,70,100428A51,254595,813F476B1,0.356577,Bitcoin,0.356577,Bitcoin,Bitcoin,0
2022/09/06 11:15,70,100428A51,53744,81411B361,2.417482,Bitcoin,2.417482,Bitcoin,Bitcoin,0
2022/09/06 11:25,70,100428A51,53744,81411B361,0.107198,Bitcoin,0.107198,Bitcoin,Bitcoin,0
2022/09/06 11:24,70,100428A51,154365,8142846F1,2.77708,Bitcoin,2.77708,Bitcoin,Bitcoin,0
2022/09/06 11:16,70,100428A51,54219,81431AAC1,0.084293,Bitcoin,0.084293,Bitcoin,Bitcoin,0
2022/09/06 11:23,70,100428A51,220,8143349B1,0.014845,Bitcoin,0.014845,Bitcoin,Bitcoin,0
2022/09/06 11:11,70,100428A51,154662,81435C841,0.011592,Bitcoin,0.011592,Bitcoin,Bitcoin,0
2022/09/06 11:14,70,100428A51,154662,81435C841,0.006637,Bitcoin,0.006637,Bitcoin,Bitcoin,0
2022/09/06 11:25,70,100428A51,154653,81442B4C1,0.033202,Bitcoin,0.033202,Bitcoin,Bitcoin,0
2022/09/06 11:19,70,100428A51,54348,814597BC1,0.030413,Bitcoin,0.030413,Bitcoin,Bitcoin,0
2022/09/06 11:00,70,100428A51,154662,814614461,0.008018,Bitcoin,0.008018,Bitcoin,Bitcoin,0
2022/09/06 11:07,70,100428A51,154662,814614461,0.026692,Bitcoin,0.026692,Bitcoin,Bitcoin,0
2022/09/06 11:16,70,100428A51,254565,8146FE141,0.021429,Bitcoin,0.021429,Bitcoin,Bitcoin,0
2022/09/06 11:45,70,100428A51,124,800052021,0.076212,Bitcoin,0.076212,Bitcoin,Bitcoin,0
2022/09/06 11:53,70,100428A51,124,800052021,0.005046,Bitcoin,0.005046,Bitcoin,Bitcoin,0
2022/09/06 11:56,70,100428A51,124,800052021,0.009493,Bitcoin,0.009493,Bitcoin,Bitcoin,0
2022/09/06 11:33,70,100428A51,220,812D1F6D1,0.024713,Bitcoin,0.024713,Bitcoin,Bitcoin,0
2022/09/06 11:31,70,100428A51,220,812D1F6D1,0.000868,Bitcoin,0.000868,Bitcoin,Bitcoin,0
2022/09/06 11:41,70,100428A51,124,81370E041,0.105924,Bitcoin,0.105924,Bitcoin,Bitcoin,0
2022/09/06 11:47,70,100428A51,124,81370E041,0.317101,Bitcoin,0.317101,Bitcoin,Bitcoin,0
2022/09/06 11:46,70,100428A51,15,813B35F71,1.576875,Bitcoin,1.576875,Bitcoin,Bitcoin,0
2022/09/06 11:43,70,100428A51,15,813B35F71,0.231683,Bitcoin,0.231683,Bitcoin,Bitcoin,0
2022/09/06 11:55,70,100428A51,220,813B3B401,0.145519,Bitcoin,0.145519,Bitcoin,Bitcoin,0
2022/09/06 11:59,70,100428A51,124,813B85071,0.031152,Bitcoin,0.031152,Bitcoin,Bitcoin,0
2022/09/06 11:46,70,100428A51,124,813B85071,0.005286,Bitcoin,0.005286,Bitcoin,Bitcoin,0
2022/09/06 11:37,70,100428A51,124,813B85071,0.004637,Bitcoin,0.004637,Bitcoin,Bitcoin,0
2022/09/06 11:58,70,100428A51,220,813D120F1,0.002112,Bitcoin,0.002112,Bitcoin,Bitcoin,0
2022/09/06 11:55,70,100428A51,220,813D120F1,0.010125,Bitcoin,0.010125,Bitcoin,Bitcoin,0
2022/09/06 11:46,70,100428A51,53744,813DE0CC1,8.953875,Bitcoin,8.953875,Bitcoin,Bitcoin,0
2022/09/06 11:46,70,100428A51,254958,813F924D1,0.116233,Bitcoin,0.116233,Bitcoin,Bitcoin,0
2022/09/06 11:54,70,100428A51,254958,813F924D1,0.059785,Bitcoin,0.059785,Bitcoin,Bitcoin,0
2022/09/06 11:41,70,100428A51,254565,813F9DBE1,1.52219,Bitcoin,1.52219,Bitcoin,Bitcoin,0
2022/09/06 11:37,70,100428A51,254565,813F9DBE1,0.677207,Bitcoin,0.677207,Bitcoin,Bitcoin,0
2022/09/06 11:43,70,100428A51,153706,81404A9C1,0.173935,Bitcoin,0.173935,Bitcoin,Bitcoin,0
2022/09/06 11:32,70,100428A51,153706,81404A9C1,0.46723,Bitcoin,0.46723,Bitcoin,Bitcoin,0
2022/09/06 11:46,70,100428A51,254910,814071491,0.041166,Bitcoin,0.041166,Bitcoin,Bitcoin,0
2022/09/06 11:38,70,100428A51,254910,814071491,0.033125,Bitcoin,0.033125,Bitcoin,Bitcoin,0
2022/09/06 11:48,70,100428A51,254910,814071491,0.026518,Bitcoin,0.026518,Bitcoin,Bitcoin,0
2022/09/06 11:54,70,100428A51,154148,81435B391,0.102239,Bitcoin,0.102239,Bitcoin,Bitcoin,0
2022/09/06 11:42,70,100428A51,154148,81435B391,0.016191,Bitcoin,0.016191,Bitcoin,Bitcoin,0
2022/09/06 11:37,70,100428A51,154148,81435B391,0.012746,Bitcoin,0.012746,Bitcoin,Bitcoin,0
2022/09/06 11:47,70,100428A51,225,8143B7AA1,0.009899,Bitcoin,0.009899,Bitcoin,Bitcoin,0
2022/09/06 11:34,70,100428A51,225,8143B7AA1,0.013774,Bitcoin,0.013774,Bitcoin,Bitcoin,0
2022/09/06 11:45,70,100428A51,153706,8146AE511,0.003601,Bitcoin,0.003601,Bitcoin,Bitcoin,0
2022/09/06 11:39,70,100428A51,154653,8146D6971,16.559556,Bitcoin,16.559556,Bitcoin,Bitcoin,0
2022/09/06 11:44,70,100428A51,154653,8146D6971,2.018986,Bitcoin,2.018986,Bitcoin,Bitcoin,0
2022/09/06 11:55,70,100428A51,154653,8146D6971,21.084271,Bitcoin,21.084271,Bitcoin,Bitcoin,0
2022/09/06 11:40,70,100428A51,154148,8149588C1,0.528028,Bitcoin,0.528028,Bitcoin,Bitcoin,0
2022/09/06 12:05,70,100428A51,15,8136358E1,0.014029,Bitcoin,0.014029,Bitcoin,Bitcoin,0
2022/09/06 12:06,70,100428A51,15,8136358E1,0.018758,Bitcoin,0.018758,Bitcoin,Bitcoin,0
2022/09/06 12:02,70,100428A51,126,813B37C41,0.153649,Bitcoin,0.153649,Bitcoin,Bitcoin,0
2022/09/06 12:29,70,100428A51,15,813B4FFD1,0.153273,Bitcoin,0.153273,Bitcoin,Bitcoin,0
2022/09/06 12:02,70,100428A51,15,813B4FFD1,0.26698,Bitcoin,0.26698,Bitcoin,Bitcoin,0
2022/09/06 12:17,70,100428A51,225,813DED401,0.157035,Bitcoin,0.157035,Bitcoin,Bitcoin,0
2022/09/06 12:27,70,100428A51,225,813DED401,0.177681,Bitcoin,0.177681,Bitcoin,Bitcoin,0
2022/09/06 12:15,70,100428A51,153502,8140AA771,0.108471,Bitcoin,0.108471,Bitcoin,Bitcoin,0
2022/09/06 12:08,70,100428A51,153502,8140AA771,0.054558,Bitcoin,0.054558,Bitcoin,Bitcoin,0
2022/09/06 12:26,70,100428A51,124,8142FFF21,0.012246,Bitcoin,0.012246,Bitcoin,Bitcoin,0
2022/09/06 12:15,70,100428A51,124,8142FFF21,0.019283,Bitcoin,0.019283,Bitcoin,Bitcoin,0
2022/09/06 12:04,70,100428A51,254355,814379CB1,0.453281,Bitcoin,0.453281,Bitcoin,Bitcoin,0
2022/09/06 12:25,70,100428A51,153502,81441C0E1,0.028947,Bitcoin,0.028947,Bitcoin,Bitcoin,0
2022/09/06 12:27,70,100428A51,153502,81441C0E1,0.003498,Bitcoin,0.003498,Bitcoin,Bitcoin,0
2022/09/06 12:00,70,100428A51,154043,814439C61,11.794418,Bitcoin,11.794418,Bitcoin,Bitcoin,0
2022/09/06 12:28,70,100428A51,154043,814439C61,3.317999,Bitcoin,3.317999,Bitcoin,Bitcoin,0
2022/09/06 12:03,70,100428A51,55424,814551AA1,0.017968,Bitcoin,0.017968,Bitcoin,Bitcoin,0
2022/09/06 12:06,70,100428A51,153706,8145F7431,0.210734,Bitcoin,0.210734,Bitcoin,Bitcoin,0
2022/09/06 12:27,70,100428A51,153706,8145F7431,0.151849,Bitcoin,0.151849,Bitcoin,Bitcoin,0
2022/09/06 12:10,70,100428A51,255654,8146CECF1,0.37233,Bitcoin,0.37233,Bitcoin,Bitcoin,0
2022/09/06 12:28,70,100428A51,154887,8148936D1,0.40795,Bitcoin,0.40795,Bitcoin,Bitcoin,0
2022/09/06 12:17,70,100428A51,154887,8148936D1,0.383985,Bitcoin,0.383985,Bitcoin,Bitcoin,0
2022/09/06 12:59,70,100428A51,126,81378F831,0.190642,Bitcoin,0.190642,Bitcoin,Bitcoin,0
2022/09/06 12:53,70,100428A51,152416,81379D3D1,0.894051,Bitcoin,0.894051,Bitcoin,Bitcoin,0
2022/09/06 12:53,70,100428A51,152416,81379D3D1,1.069029,Bitcoin,1.069029,Bitcoin,Bitcoin,0
2022/09/06 12:55,70,100428A51,254242,813C47631,16.910248,Bitcoin,16.910248,Bitcoin,Bitcoin,0
2022/09/06 12:53,70,100428A51,254242,813C47631,2.333954,Bitcoin,2.333954,Bitcoin,Bitcoin,0
2022/09/06 12:31,70,100428A51,254242,813C47631,88.846371,Bitcoin,88.846371,Bitcoin,Bitcoin,0
2022/09/06 12:48,70,100428A51,152627,813C54261,0.49782,Bitcoin,0.49782,Bitcoin,Bitcoin,0
2022/09/06 12:31,70,100428A51,153502,813D8F6F1,0.092015,Bitcoin,0.092015,Bitcoin,Bitcoin,0
2022/09/06 12:44,70,100428A51,126,813D9B471,0.0546,Bitcoin,0.0546,Bitcoin,Bitcoin,0
2022/09/06 12:42,70,100428A51,126,813D9B471,0.130274,Bitcoin,0.130274,Bitcoin,Bitcoin,0
2022/09/06 12:58,70,100428A51,126,813DA58A1,0.07348,Bitcoin,0.07348,Bitcoin,Bitcoin,0
2022/09/06 12:35,70,100428A51,126,813DA58A1,0.530191,Bitcoin,0.530191,Bitcoin,Bitcoin,0
2022/09/06 12:37,70,100428A51,254355,814120FD1,1.143165,Bitcoin,1.143165,Bitcoin,Bitcoin,0
2022/09/06 12:30,70,100428A51,254355,814120FD1,0.720017,Bitcoin,0.720017,Bitcoin,Bitcoin,0
2022/09/06 12:50,70,100428A51,254355,814120FD1,0.071328,Bitcoin,0.071328,Bitcoin,Bitcoin,0
2022/09/06 12:47,70,100428A51,255063,814145F71,0.012496,Bitcoin,0.012496,Bitcoin,Bitcoin,0
2022/09/06 12:53,70,100428A51,255063,814145F71,0.013015,Bitcoin,0.013015,Bitcoin,Bitcoin,0
2022/09/06 12:52,70,100428A51,255063,814145F71,0.001912,Bitcoin,0.001912,Bitcoin,Bitcoin,0
2022/09/06 12:44,70,100428A51,154148,8140D2731,0.142568,Bitcoin,0.142568,Bitcoin,Bitcoin,0
